,Songs,Artists,uri,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,valence
36,Six Days On The Road,Sawyer Brown,spotify:track:4OCFCX4RSZl8esUMtt3muO,0.136,https://api.spotify.com/v1/audio-analysis/4OCFCX4RSZl8esUMtt3muO,0.547,173427,0.887,4OCFCX4RSZl8esUMtt3muO,0.0,7,0.142,-2.696,1,0.0518,165.479,4,https://api.spotify.com/v1/tracks/4OCFCX4RSZl8esUMtt3muO,audio_features,0.84
37,Delta Dawn,Tanya Tucker,spotify:track:7GH8qNOm2gEKryVUyVzkmt,0.71,https://api.spotify.com/v1/audio-analysis/7GH8qNOm2gEKryVUyVzkmt,0.619,175200,0.507,7GH8qNOm2gEKryVUyVzkmt,0.0,5,0.258,-7.677,1,0.0335,77.995,4,https://api.spotify.com/v1/tracks/7GH8qNOm2gEKryVUyVzkmt,audio_features,0.694
38,Daddy Never Was the Cadillac Kind,Confederate Railroad,spotify:track:5FPtuiOupQoAprcMk74ZwP,0.225,https://api.spotify.com/v1/audio-analysis/5FPtuiOupQoAprcMk74ZwP,0.586,223667,0.517,5FPtuiOupQoAprcMk74ZwP,1.91e-06,4,0.272,-12.88,1,0.0268,77.189,3,https://api.spotify.com/v1/tracks/5FPtuiOupQoAprcMk74ZwP,audio_features,0.637
39,Nothin' But The Taillights,Clint Black,spotify:track:0UvxyH7s9gsp8dVL53gQg1,0.223,https://api.spotify.com/v1/audio-analysis/0UvxyH7s9gsp8dVL53gQg1,0.56,233960,0.841,0UvxyH7s9gsp8dVL53gQg1,7.03e-05,7,0.365,-7.92,1,0.0432,154.852,4,https://api.spotify.com/v1/tracks/0UvxyH7s9gsp8dVL53gQg1,audio_features,0.756
40,Honky Tonk Man,Dwight Yoakam,spotify:track:3Hbm5luuxJheCKJheYAVbZ,0.126,https://api.spotify.com/v1/audio-analysis/3Hbm5luuxJheCKJheYAVbZ,0.673,167426,0.84,3Hbm5luuxJheCKJheYAVbZ,5.88e-05,4,0.175,-5.114,1,0.0381,144.184,4,https://api.spotify.com/v1/tracks/3Hbm5luuxJheCKJheYAVbZ,audio_features,0.749
41,Whiskey River,Cross Canadian Ragweed,spotify:track:4FQzzwIeTCHl1J26Zv0oZo,0.196,https://api.spotify.com/v1/audio-analysis/4FQzzwIeTCHl1J26Zv0oZo,0.394,179467,0.782,4FQzzwIeTCHl1J26Zv0oZo,0.00458,7,0.0959,-5.392,1,0.0379,108.084,4,https://api.spotify.com/v1/tracks/4FQzzwIeTCHl1J26Zv0oZo,audio_features,0.813
42,Jack Daniels,Eric Church,spotify:track:0EsozsJjBFWTGXcfQHU7iQ,0.257,https://api.spotify.com/v1/audio-analysis/0EsozsJjBFWTGXcfQHU7iQ,0.735,304040,0.732,0EsozsJjBFWTGXcfQHU7iQ,0.0698,2,0.0587,-6.284,1,0.0415,144.674,4,https://api.spotify.com/v1/tracks/0EsozsJjBFWTGXcfQHU7iQ,audio_features,0.92
43,Good Time,Alan Jackson,spotify:track:6lyKOW0FNW6aAZdKVgoM8m,0.0355,https://api.spotify.com/v1/audio-analysis/6lyKOW0FNW6aAZdKVgoM8m,0.652,306773,0.767,6lyKOW0FNW6aAZdKVgoM8m,6.92e-06,9,0.397,-10.445,1,0.0372,132.017,4,https://api.spotify.com/v1/tracks/6lyKOW0FNW6aAZdKVgoM8m,audio_features,0.73
44,I Think I'll Just Stay Here And Drink,Merle Haggard,spotify:track:2Nj2RTsHJsBKZaCuKQqcg8,0.0999,https://api.spotify.com/v1/audio-analysis/2Nj2RTsHJsBKZaCuKQqcg8,0.609,271667,0.681,2Nj2RTsHJsBKZaCuKQqcg8,0.0495,9,0.0422,-11.491,1,0.0394,172.609,4,https://api.spotify.com/v1/tracks/2Nj2RTsHJsBKZaCuKQqcg8,audio_features,0.895
45,Red Solo Cup,Toby Keith,spotify:track:47nm8czanMUzIqHsnr5x61,0.279,https://api.spotify.com/v1/audio-analysis/47nm8czanMUzIqHsnr5x61,0.549,223387,0.563,47nm8czanMUzIqHsnr5x61,0.0,4,0.215,-6.655,1,0.0669,163.991,4,https://api.spotify.com/v1/tracks/47nm8czanMUzIqHsnr5x61,audio_features,0.81
46,Hell Raisin’ Good Time,Tim Hicks,spotify:track:1GpaCMV2K2OtWKh25v0PoH,0.0573,https://api.spotify.com/v1/audio-analysis/1GpaCMV2K2OtWKh25v0PoH,0.53,183129,0.871,1GpaCMV2K2OtWKh25v0PoH,0.0,0,0.178,-3.573,1,0.081,176.445,4,https://api.spotify.com/v1/tracks/1GpaCMV2K2OtWKh25v0PoH,audio_features,0.764
47,Smoke A Little Smoke,Eric Church,spotify:track:2uZhNjlUQ9mnt0rS7hcAgF,0.0206,https://api.spotify.com/v1/audio-analysis/2uZhNjlUQ9mnt0rS7hcAgF,0.77,191333,0.641,2uZhNjlUQ9mnt0rS7hcAgF,0.00023,10,0.106,-6.077,0,0.035,96.98,4,https://api.spotify.com/v1/tracks/2uZhNjlUQ9mnt0rS7hcAgF,audio_features,0.639
48,It Ain't My Fault,Brothers Osborne,spotify:track:4hQQHuxhgLVlF0962bJQCx,0.00166,https://api.spotify.com/v1/audio-analysis/4hQQHuxhgLVlF0962bJQCx,0.735,216813,0.831,4hQQHuxhgLVlF0962bJQCx,0.217,9,0.291,-5.898,1,0.0332,123.017,4,https://api.spotify.com/v1/tracks/4hQQHuxhgLVlF0962bJQCx,audio_features,0.756
