,Songs,Artists,uri,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,valence
14,Hollaback Girl,Gwen Stefani,spotify:track:6RcQOut9fWL6FSqeIr5M1r,0.344,https://api.spotify.com/v1/audio-analysis/6RcQOut9fWL6FSqeIr5M1r,0.918,199907.0,0.918,6RcQOut9fWL6FSqeIr5M1r,5.35e-06,10.0,0.0243,-2.218,0.0,0.0954,110.024,4.0,https://api.spotify.com/v1/tracks/6RcQOut9fWL6FSqeIr5M1r,audio_features,0.882
15,Complicated,Avril Lavigne,spotify:track:5xEM5hIgJ1jjgcEBfpkt2F,0.0572,https://api.spotify.com/v1/audio-analysis/5xEM5hIgJ1jjgcEBfpkt2F,0.585,244507.0,0.776,5xEM5hIgJ1jjgcEBfpkt2F,7.74e-06,5.0,0.3,-5.898,1.0,0.0459,77.987,4.0,https://api.spotify.com/v1/tracks/5xEM5hIgJ1jjgcEBfpkt2F,audio_features,0.427
16,Wannabe,Spice Girls,spotify:track:1Je1IMUlBXcx1Fz0WE7oPT,0.101,https://api.spotify.com/v1/audio-analysis/1Je1IMUlBXcx1Fz0WE7oPT,0.768,173027.0,0.864,1Je1IMUlBXcx1Fz0WE7oPT,0.0,11.0,0.162,-6.145,1.0,0.0324,110.008,4.0,https://api.spotify.com/v1/tracks/1Je1IMUlBXcx1Fz0WE7oPT,audio_features,0.891
17,Everybody (Backstreet's Back) - Extended Version,Backstreet Boys,spotify:track:5WTxbyWTpoqhdxEN2szOnl,0.00602,https://api.spotify.com/v1/audio-analysis/5WTxbyWTpoqhdxEN2szOnl,0.792,287293.0,0.811,5WTxbyWTpoqhdxEN2szOnl,0.000155,10.0,0.224,-5.198,0.0,0.0367,108.054,4.0,https://api.spotify.com/v1/tracks/5WTxbyWTpoqhdxEN2szOnl,audio_features,0.509
18,Mr. Brightside,The Killers,spotify:track:7oK9VyNzrYvRFo7nQEYkWN,0.00101,https://api.spotify.com/v1/audio-analysis/7oK9VyNzrYvRFo7nQEYkWN,0.356,222587.0,0.924,7oK9VyNzrYvRFo7nQEYkWN,0.0,1.0,0.0953,-3.74,1.0,0.0808,148.017,4.0,https://api.spotify.com/v1/tracks/7oK9VyNzrYvRFo7nQEYkWN,audio_features,0.232
19,It's Gonna Be Me,*NSYNC,spotify:track:2AW37v0bDyuOzGP3XnmFuA,0.0407,https://api.spotify.com/v1/audio-analysis/2AW37v0bDyuOzGP3XnmFuA,0.636,192427.0,0.873,2AW37v0bDyuOzGP3XnmFuA,1.27e-06,0.0,0.0372,-4.672,0.0,0.071,165.071,4.0,https://api.spotify.com/v1/tracks/2AW37v0bDyuOzGP3XnmFuA,audio_features,0.908
20,Toxic,Britney Spears,spotify:track:6I9VzXrHxO9rA9A5euc8Ak,0.0249,https://api.spotify.com/v1/audio-analysis/6I9VzXrHxO9rA9A5euc8Ak,0.774,198800.0,0.838,6I9VzXrHxO9rA9A5euc8Ak,0.025,5.0,0.242,-3.914,0.0,0.114,143.04,4.0,https://api.spotify.com/v1/tracks/6I9VzXrHxO9rA9A5euc8Ak,audio_features,0.924
21,Hips Don't Lie (feat. Wyclef Jean),Shakira,spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V,0.284,https://api.spotify.com/v1/audio-analysis/3ZFTkvIE7kyPt6Nu3PEa7V,0.778,218093.0,0.824,3ZFTkvIE7kyPt6Nu3PEa7V,0.0,10.0,0.405,-5.892,0.0,0.0712,100.024,4.0,https://api.spotify.com/v1/tracks/3ZFTkvIE7kyPt6Nu3PEa7V,audio_features,0.756
22,Fergalicious,Fergie,spotify:track:1D066zixBwqFYqBhKgdPzp,0.0576,https://api.spotify.com/v1/audio-analysis/1D066zixBwqFYqBhKgdPzp,0.906,292373.0,0.584,1D066zixBwqFYqBhKgdPzp,0.0,8.0,0.128,-7.72,0.0,0.316,129.055,4.0,https://api.spotify.com/v1/tracks/1D066zixBwqFYqBhKgdPzp,audio_features,0.831
23,Crazy In Love (feat. Jay-Z),Beyoncé,spotify:track:5IVuqXILoxVWvWEPm82Jxr,0.00249,https://api.spotify.com/v1/audio-analysis/5IVuqXILoxVWvWEPm82Jxr,0.646,236133.0,0.77,5IVuqXILoxVWvWEPm82Jxr,0.0,2.0,0.0715,-6.596,0.0,0.226,99.165,4.0,https://api.spotify.com/v1/tracks/5IVuqXILoxVWvWEPm82Jxr,audio_features,0.681
24,Girlfriend,Avril Lavigne,spotify:track:5HbCnVLXRyZVxnreOPgJCK,0.000738,https://api.spotify.com/v1/audio-analysis/5HbCnVLXRyZVxnreOPgJCK,0.56,216600.0,0.959,5HbCnVLXRyZVxnreOPgJCK,0.000206,7.0,0.209,-2.433,1.0,0.102,163.983,4.0,https://api.spotify.com/v1/tracks/5HbCnVLXRyZVxnreOPgJCK,audio_features,0.67
25,Milkshake - Radio Mix,Kelis,spotify:track:2s0ouHqJebHfiQ6C1GUFJd,0.00862,https://api.spotify.com/v1/audio-analysis/2s0ouHqJebHfiQ6C1GUFJd,0.891,182627.0,0.77,2s0ouHqJebHfiQ6C1GUFJd,0.0315,1.0,0.155,-6.124,1.0,0.0439,112.997,4.0,https://api.spotify.com/v1/tracks/2s0ouHqJebHfiQ6C1GUFJd,audio_features,0.819
26,Womanizer,Britney Spears,spotify:track:4fixebDZAVToLbUCuEloa2,0.073,https://api.spotify.com/v1/audio-analysis/4fixebDZAVToLbUCuEloa2,0.724,224400.0,0.695,4fixebDZAVToLbUCuEloa2,0.0,11.0,0.0889,-5.226,1.0,0.0622,139.0,4.0,https://api.spotify.com/v1/tracks/4fixebDZAVToLbUCuEloa2,audio_features,0.235
27,Party In The U.S.A.,Miley Cyrus,spotify:track:5m7T3eJlK0O92QOCT2SpVM,0.00112,https://api.spotify.com/v1/audio-analysis/5m7T3eJlK0O92QOCT2SpVM,0.652,202067.0,0.698,5m7T3eJlK0O92QOCT2SpVM,0.000115,10.0,0.0886,-4.667,0.0,0.042,96.021,4.0,https://api.spotify.com/v1/tracks/5m7T3eJlK0O92QOCT2SpVM,audio_features,0.47
28,SexyBack (feat. Timbaland),Justin Timberlake,spotify:track:0O45fw2L5vsWpdsOdXwNAR,0.0584,https://api.spotify.com/v1/audio-analysis/0O45fw2L5vsWpdsOdXwNAR,0.967,242733.0,0.583,0O45fw2L5vsWpdsOdXwNAR,0.0,7.0,0.0519,-5.562,0.0,0.0789,117.0,4.0,https://api.spotify.com/v1/tracks/0O45fw2L5vsWpdsOdXwNAR,audio_features,0.964
29,Disturbia,Rihanna,spotify:track:1RVtY0LbckaCsoqdbBDR96,0.0768,https://api.spotify.com/v1/audio-analysis/1RVtY0LbckaCsoqdbBDR96,0.702,238640.0,0.819,1RVtY0LbckaCsoqdbBDR96,0.0,11.0,0.183,-4.503,0.0,0.0582,124.89,4.0,https://api.spotify.com/v1/tracks/1RVtY0LbckaCsoqdbBDR96,audio_features,0.707
30,Circus,Britney Spears,spotify:track:7jk7gqyEonmVVYahZN5zhW,0.147,https://api.spotify.com/v1/audio-analysis/7jk7gqyEonmVVYahZN5zhW,0.791,192360.0,0.733,7jk7gqyEonmVVYahZN5zhW,0.000381,6.0,0.0713,-5.215,0.0,0.052,114.98,4.0,https://api.spotify.com/v1/tracks/7jk7gqyEonmVVYahZN5zhW,audio_features,0.761
31,Gold Digger,Kanye West,spotify:track:1PS1QMdUqOal0ai3Gt7sDQ,0.0195,https://api.spotify.com/v1/audio-analysis/1PS1QMdUqOal0ai3Gt7sDQ,0.629,207627.0,0.696,1PS1QMdUqOal0ai3Gt7sDQ,0.0,1.0,0.0554,-5.572,0.0,0.348,93.034,4.0,https://api.spotify.com/v1/tracks/1PS1QMdUqOal0ai3Gt7sDQ,audio_features,0.623
32,Gives You Hell,The All-American Rejects,spotify:track:2sJQKZFHGfarh7rHVHjRZ3,0.0159,https://api.spotify.com/v1/audio-analysis/2sJQKZFHGfarh7rHVHjRZ3,0.721,213973.0,0.675,2sJQKZFHGfarh7rHVHjRZ3,0.0,4.0,0.0583,-6.317,1.0,0.0348,99.997,4.0,https://api.spotify.com/v1/tracks/2sJQKZFHGfarh7rHVHjRZ3,audio_features,0.569
33,Rock Your Body,Justin Timberlake,spotify:track:1AWQoqb9bSvzTjaLralEkT,0.202,https://api.spotify.com/v1/audio-analysis/1AWQoqb9bSvzTjaLralEkT,0.891,267267.0,0.714,1AWQoqb9bSvzTjaLralEkT,0.000234,4.0,0.0521,-6.055,0.0,0.14,100.972,4.0,https://api.spotify.com/v1/tracks/1AWQoqb9bSvzTjaLralEkT,audio_features,0.818
34,Get the Party Started,P!nk,spotify:track:4bk78jvK8Fe9YHqruOJW0v,0.00127,https://api.spotify.com/v1/audio-analysis/4bk78jvK8Fe9YHqruOJW0v,0.806,191667.0,0.902,4bk78jvK8Fe9YHqruOJW0v,0.0,11.0,0.212,-3.387,0.0,0.0475,128.943,4.0,https://api.spotify.com/v1/tracks/4bk78jvK8Fe9YHqruOJW0v,audio_features,0.961
35,Cry Me a River,Justin Timberlake,spotify:track:7Lf7oSEVdzZqTA0kEDSlS5,0.575,https://api.spotify.com/v1/audio-analysis/7Lf7oSEVdzZqTA0kEDSlS5,0.624,288333.0,0.653,7Lf7oSEVdzZqTA0kEDSlS5,0.0,8.0,0.104,-6.582,0.0,0.176,73.884,4.0,https://api.spotify.com/v1/tracks/7Lf7oSEVdzZqTA0kEDSlS5,audio_features,0.565
36,This Love,Maroon 5,spotify:track:6ECp64rv50XVz93WvxXMGF,0.0525,https://api.spotify.com/v1/audio-analysis/6ECp64rv50XVz93WvxXMGF,0.712,206200.0,0.862,6ECp64rv50XVz93WvxXMGF,0.0,5.0,0.093,-4.612,0.0,0.0378,95.051,4.0,https://api.spotify.com/v1/tracks/6ECp64rv50XVz93WvxXMGF,audio_features,0.809
37,Bleeding Love,Leona Lewis,spotify:track:7wZUrN8oemZfsEd1CGkbXE,0.188,https://api.spotify.com/v1/audio-analysis/7wZUrN8oemZfsEd1CGkbXE,0.638,262467.0,0.656,7wZUrN8oemZfsEd1CGkbXE,0.0,5.0,0.146,-5.886,1.0,0.0357,104.036,4.0,https://api.spotify.com/v1/tracks/7wZUrN8oemZfsEd1CGkbXE,audio_features,0.225
