,Songs,Artists,uri,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,valence
0,Sail,DevilDriver,spotify:track:2QusYlHgyVRNu05c36wWlJ,0.000676,https://api.spotify.com/v1/audio-analysis/2QusYlHgyVRNu05c36wWlJ,0.455,246480,0.965,2QusYlHgyVRNu05c36wWlJ,0.00784,3,0.226,-4.24,0,0.0826,119.04,4,https://api.spotify.com/v1/tracks/2QusYlHgyVRNu05c36wWlJ,audio_features,0.155
1,Psychosocial,Slipknot,spotify:track:3RAFcUBrCNaboRXoP3S5t1,0.00269,https://api.spotify.com/v1/audio-analysis/3RAFcUBrCNaboRXoP3S5t1,0.568,284120,0.981,3RAFcUBrCNaboRXoP3S5t1,0.00275,2,0.0243,-3.889,1,0.0887,135.146,4,https://api.spotify.com/v1/tracks/3RAFcUBrCNaboRXoP3S5t1,audio_features,0.307
2,Obsidian,Stringlight,spotify:track:2FSMaIcox2oxrPfR0j8dOY,0.00012,https://api.spotify.com/v1/audio-analysis/2FSMaIcox2oxrPfR0j8dOY,0.527,295529,0.854,2FSMaIcox2oxrPfR0j8dOY,0.909,2,0.371,-11.65,0,0.0478,103.99,3,https://api.spotify.com/v1/tracks/2FSMaIcox2oxrPfR0j8dOY,audio_features,0.144
3,Cemetery Gates,Pantera,spotify:track:4vJr55lngvhSM8WIh9CjQc,0.000212,https://api.spotify.com/v1/audio-analysis/4vJr55lngvhSM8WIh9CjQc,0.274,422933,0.726,4vJr55lngvhSM8WIh9CjQc,0.0113,9,0.0993,-11.541,1,0.0449,146.449,4,https://api.spotify.com/v1/tracks/4vJr55lngvhSM8WIh9CjQc,audio_features,0.426
4,Walk with Me In Hell,Lamb of God,spotify:track:6vjvewW34Y3UiGQtJokGlY,3.39e-05,https://api.spotify.com/v1/audio-analysis/6vjvewW34Y3UiGQtJokGlY,0.286,311507,0.982,6vjvewW34Y3UiGQtJokGlY,0.00675,0,0.309,-3.828,0,0.131,110.629,4,https://api.spotify.com/v1/tracks/6vjvewW34Y3UiGQtJokGlY,audio_features,0.118
5,The Spirit of the Wolf,Ravenstorm,spotify:track:5cvpL1ncWYPJDgqIHCBBwx,2.29e-05,https://api.spotify.com/v1/audio-analysis/5cvpL1ncWYPJDgqIHCBBwx,0.344,345860,0.932,5cvpL1ncWYPJDgqIHCBBwx,0.488,4,0.258,-7.125,0,0.0929,142.332,3,https://api.spotify.com/v1/tracks/5cvpL1ncWYPJDgqIHCBBwx,audio_features,0.116
6,Fight Song,TIDALWAVE,spotify:track:5JnLJkIWFszlH9apiGU824,9.08e-05,https://api.spotify.com/v1/audio-analysis/5JnLJkIWFszlH9apiGU824,0.381,147516,0.888,5JnLJkIWFszlH9apiGU824,0.0,0,0.252,-5.201,1,0.0485,144.116,4,https://api.spotify.com/v1/tracks/5JnLJkIWFszlH9apiGU824,audio_features,0.493
7,Down with the Sickness,Disturbed,spotify:track:40rvBMQizxkIqnjPdEWY1v,0.000996,https://api.spotify.com/v1/audio-analysis/40rvBMQizxkIqnjPdEWY1v,0.695,279213,0.876,40rvBMQizxkIqnjPdEWY1v,6.89e-06,3,0.106,-4.262,0,0.0553,89.954,4,https://api.spotify.com/v1/tracks/40rvBMQizxkIqnjPdEWY1v,audio_features,0.941
8,Immigrant Song,Kill the Ideal,spotify:track:1zRs3LZ8yPPDPvBdff1yD1,4.04e-05,https://api.spotify.com/v1/audio-analysis/1zRs3LZ8yPPDPvBdff1yD1,0.423,154435,0.879,1zRs3LZ8yPPDPvBdff1yD1,0.0432,2,0.351,-3.309,1,0.0734,114.9,4,https://api.spotify.com/v1/tracks/1zRs3LZ8yPPDPvBdff1yD1,audio_features,0.228
9,Laid to Rest,Lamb of God,spotify:track:1yc53HK08sDab7PDFgnLWk,0.000293,https://api.spotify.com/v1/audio-analysis/1yc53HK08sDab7PDFgnLWk,0.366,230127,0.956,1yc53HK08sDab7PDFgnLWk,0.00447,10,0.449,-3.725,0,0.108,104.016,3,https://api.spotify.com/v1/tracks/1yc53HK08sDab7PDFgnLWk,audio_features,0.159
10,Deadhead,TIDALWAVE,spotify:track:4dPvb0jPV6hF9Vc90fxXXB,0.000472,https://api.spotify.com/v1/audio-analysis/4dPvb0jPV6hF9Vc90fxXXB,0.379,143762,0.965,4dPvb0jPV6hF9Vc90fxXXB,0.0,8,0.205,-5.435,1,0.0823,79.996,4,https://api.spotify.com/v1/tracks/4dPvb0jPV6hF9Vc90fxXXB,audio_features,0.196
11,Walk,Pantera,spotify:track:7fcfNW0XxTWlwVlftzfDOR,0.000155,https://api.spotify.com/v1/audio-analysis/7fcfNW0XxTWlwVlftzfDOR,0.43,315120,0.704,7fcfNW0XxTWlwVlftzfDOR,0.00221,1,0.0933,-8.008,0,0.0804,118.242,4,https://api.spotify.com/v1/tracks/7fcfNW0XxTWlwVlftzfDOR,audio_features,0.703
12,Before I Forget,Slipknot,spotify:track:6wqJeItl3Vc3az4ZicSQAB,0.0177,https://api.spotify.com/v1/audio-analysis/6wqJeItl3Vc3az4ZicSQAB,0.291,278600,0.974,6wqJeItl3Vc3az4ZicSQAB,5.44e-06,6,0.886,-2.997,0,0.171,134.724,4,https://api.spotify.com/v1/tracks/6wqJeItl3Vc3az4ZicSQAB,audio_features,0.348
13,Stricken,Disturbed,spotify:track:6RJdYpFQwLyNfDc5FbjkgV,8.51e-05,https://api.spotify.com/v1/audio-analysis/6RJdYpFQwLyNfDc5FbjkgV,0.404,245227,0.969,6RJdYpFQwLyNfDc5FbjkgV,0.0114,8,0.268,-2.938,1,0.195,173.878,4,https://api.spotify.com/v1/tracks/6RJdYpFQwLyNfDc5FbjkgV,audio_features,0.29
14,Nightmare,Avenged Sevenfold,spotify:track:4UEo1b0wWrtHMC8bVqPiH8,0.000318,https://api.spotify.com/v1/audio-analysis/4UEo1b0wWrtHMC8bVqPiH8,0.554,374453,0.949,4UEo1b0wWrtHMC8bVqPiH8,9.98e-05,2,0.2,-4.928,1,0.0787,129.984,4,https://api.spotify.com/v1/tracks/4UEo1b0wWrtHMC8bVqPiH8,audio_features,0.233
15,Redneck,Lamb of God,spotify:track:04EtBLFIxbcVt9NdYgcrpF,5.63e-05,https://api.spotify.com/v1/audio-analysis/04EtBLFIxbcVt9NdYgcrpF,0.512,220880,0.996,04EtBLFIxbcVt9NdYgcrpF,0.000167,2,0.347,-2.1,1,0.114,130.931,4,https://api.spotify.com/v1/tracks/04EtBLFIxbcVt9NdYgcrpF,audio_features,0.0601
16,Indestructible,Disturbed,spotify:track:42ZVk59gT4tMlrZmd8Ijxf,0.000209,https://api.spotify.com/v1/audio-analysis/42ZVk59gT4tMlrZmd8Ijxf,0.429,278027,0.966,42ZVk59gT4tMlrZmd8Ijxf,0.124,8,0.371,-4.605,1,0.0733,179.956,4,https://api.spotify.com/v1/tracks/42ZVk59gT4tMlrZmd8Ijxf,audio_features,0.525
17,I'm Broken,Pantera,spotify:track:2M5WTwqnkyz7bW6P1CiD6q,0.000594,https://api.spotify.com/v1/audio-analysis/2M5WTwqnkyz7bW6P1CiD6q,0.419,264800,0.878,2M5WTwqnkyz7bW6P1CiD6q,0.559,7,0.139,-6.352,1,0.0553,147.385,4,https://api.spotify.com/v1/tracks/2M5WTwqnkyz7bW6P1CiD6q,audio_features,0.666
18,Du hast,Rammstein,spotify:track:5awDvzxWfd53SSrsRZ8pXO,0.00369,https://api.spotify.com/v1/audio-analysis/5awDvzxWfd53SSrsRZ8pXO,0.64,234227,0.922,5awDvzxWfd53SSrsRZ8pXO,0.055,9,0.332,-6.283,0,0.0385,125.105,4,https://api.spotify.com/v1/tracks/5awDvzxWfd53SSrsRZ8pXO,audio_features,0.716
19,Dead Memories,Slipknot,spotify:track:7eRG7KNDIgjIk3nvykmhOT,0.000443,https://api.spotify.com/v1/audio-analysis/7eRG7KNDIgjIk3nvykmhOT,0.547,268587,0.963,7eRG7KNDIgjIk3nvykmhOT,0.0251,4,0.353,-2.337,0,0.0744,130.061,4,https://api.spotify.com/v1/tracks/7eRG7KNDIgjIk3nvykmhOT,audio_features,0.441
20,Welcome to the Family,Avenged Sevenfold,spotify:track:0jqblvsI9LBY4irmLVqqEO,0.00267,https://api.spotify.com/v1/audio-analysis/0jqblvsI9LBY4irmLVqqEO,0.567,245573,0.946,0jqblvsI9LBY4irmLVqqEO,0.0,2,0.0567,-3.973,0,0.0935,94.985,4,https://api.spotify.com/v1/tracks/0jqblvsI9LBY4irmLVqqEO,audio_features,0.699
21,The Vengeful One,Disturbed,spotify:track:3jjU4Pky1ja5J1onU6ei4T,0.000213,https://api.spotify.com/v1/audio-analysis/3jjU4Pky1ja5J1onU6ei4T,0.238,252003,0.967,3jjU4Pky1ja5J1onU6ei4T,1.18e-06,4,0.26,-2.602,0,0.136,170.128,4,https://api.spotify.com/v1/tracks/3jjU4Pky1ja5J1onU6ei4T,audio_features,0.58
22,Domination,Pantera,spotify:track:769cLRTw2y6KRdkFWFkxtu,0.000211,https://api.spotify.com/v1/audio-analysis/769cLRTw2y6KRdkFWFkxtu,0.372,305293,0.888,769cLRTw2y6KRdkFWFkxtu,0.00442,2,0.115,-5.88,1,0.0943,141.374,4,https://api.spotify.com/v1/tracks/769cLRTw2y6KRdkFWFkxtu,audio_features,0.555
23,Twilight Of The Thunder God,Amon Amarth,spotify:track:5u3l2TONYacJgmRPQVaF9y,1.62e-05,https://api.spotify.com/v1/audio-analysis/5u3l2TONYacJgmRPQVaF9y,0.374,248747,0.92,5u3l2TONYacJgmRPQVaF9y,0.026,6,0.0802,-4.653,1,0.0501,191.014,4,https://api.spotify.com/v1/tracks/5u3l2TONYacJgmRPQVaF9y,audio_features,0.278
24,Locust,Machine Head,spotify:track:2fed1yXI1clOEddfGyKyH2,7.51e-05,https://api.spotify.com/v1/audio-analysis/2fed1yXI1clOEddfGyKyH2,0.352,456320,0.956,2fed1yXI1clOEddfGyKyH2,0.0203,7,0.125,-3.634,1,0.149,122.897,4,https://api.spotify.com/v1/tracks/2fed1yXI1clOEddfGyKyH2,audio_features,0.228
25,Stranded,Gojira,spotify:track:60fUDmIWuKhngaeBIVhqIV,9.59e-05,https://api.spotify.com/v1/audio-analysis/60fUDmIWuKhngaeBIVhqIV,0.513,269533,0.88,60fUDmIWuKhngaeBIVhqIV,0.00614,7,0.0824,-4.69,0,0.0309,92.358,4,https://api.spotify.com/v1/tracks/60fUDmIWuKhngaeBIVhqIV,audio_features,0.495
26,Now You've Got Something to Die For,Lamb of God,spotify:track:4YthwCt7NMqxQCQfJPZMnU,0.00272,https://api.spotify.com/v1/audio-analysis/4YthwCt7NMqxQCQfJPZMnU,0.361,219762,0.986,4YthwCt7NMqxQCQfJPZMnU,0.00109,2,0.126,-2.486,1,0.103,92.334,4,https://api.spotify.com/v1/tracks/4YthwCt7NMqxQCQfJPZMnU,audio_features,0.217
27,Distant,Behold the Void,spotify:track:4P4RqGMOoHh3YF9WPMX91J,0.000351,https://api.spotify.com/v1/audio-analysis/4P4RqGMOoHh3YF9WPMX91J,0.256,158291,0.994,4P4RqGMOoHh3YF9WPMX91J,0.0369,6,0.356,-4.162,1,0.212,90.158,4,https://api.spotify.com/v1/tracks/4P4RqGMOoHh3YF9WPMX91J,audio_features,0.0737
28,Cryin' Like A Bitch!!,Godsmack,spotify:track:4a9i7rCLfPjbS1sNamZeQN,7.19e-05,https://api.spotify.com/v1/audio-analysis/4a9i7rCLfPjbS1sNamZeQN,0.543,201667,0.808,4a9i7rCLfPjbS1sNamZeQN,0.00336,10,0.114,-5.484,1,0.0407,95.19,4,https://api.spotify.com/v1/tracks/4a9i7rCLfPjbS1sNamZeQN,audio_features,0.472
29,Silvera,Gojira,spotify:track:5uunXHE4kIW6uS4HWAXaOQ,3.19e-06,https://api.spotify.com/v1/audio-analysis/5uunXHE4kIW6uS4HWAXaOQ,0.333,212653,0.959,5uunXHE4kIW6uS4HWAXaOQ,0.0563,2,0.299,-4.348,1,0.072,137.052,4,https://api.spotify.com/v1/tracks/5uunXHE4kIW6uS4HWAXaOQ,audio_features,0.242
30,Guardians Of Asgaard,Amon Amarth,spotify:track:2DR9AzDhYeStkHupvU08FC,0.000129,https://api.spotify.com/v1/audio-analysis/2DR9AzDhYeStkHupvU08FC,0.529,263160,0.953,2DR9AzDhYeStkHupvU08FC,0.000487,9,0.146,-4.562,1,0.0594,134.968,4,https://api.spotify.com/v1/tracks/2DR9AzDhYeStkHupvU08FC,audio_features,0.279
31,Clouds Over California,DevilDriver,spotify:track:21WIpZXepY9HA7NDwYiNaM,9.11e-05,https://api.spotify.com/v1/audio-analysis/21WIpZXepY9HA7NDwYiNaM,0.459,249853,0.966,21WIpZXepY9HA7NDwYiNaM,0.017,2,0.217,-3.985,1,0.0758,175.069,4,https://api.spotify.com/v1/tracks/21WIpZXepY9HA7NDwYiNaM,audio_features,0.376
32,Destroy Everything,Hatebreed,spotify:track:501CSzS4gwNOJnlWHuBt9r,0.00253,https://api.spotify.com/v1/audio-analysis/501CSzS4gwNOJnlWHuBt9r,0.666,209067,0.942,501CSzS4gwNOJnlWHuBt9r,0.0,7,0.114,-3.356,1,0.0591,110.019,4,https://api.spotify.com/v1/tracks/501CSzS4gwNOJnlWHuBt9r,audio_features,0.581
33,Davidian,Machine Head,spotify:track:3qHlBxD3acw5nrl7Padt0v,0.000535,https://api.spotify.com/v1/audio-analysis/3qHlBxD3acw5nrl7Padt0v,0.278,296627,0.937,3qHlBxD3acw5nrl7Padt0v,0.118,7,0.227,-6.952,1,0.168,154.244,3,https://api.spotify.com/v1/tracks/3qHlBxD3acw5nrl7Padt0v,audio_features,0.29
34,Are You Dead Yet,Children Of Bodom,spotify:track:2T2vudIHfVMA5ychWTU3KA,6.39e-06,https://api.spotify.com/v1/audio-analysis/2T2vudIHfVMA5ychWTU3KA,0.461,234880,0.961,2T2vudIHfVMA5ychWTU3KA,0.14,8,0.308,-3.011,1,0.0479,96.009,4,https://api.spotify.com/v1/tracks/2T2vudIHfVMA5ychWTU3KA,audio_features,0.416
35,Flying whales,Gojira,spotify:track:5OjCsHeByDYEGxMrb1z8KQ,0.000237,https://api.spotify.com/v1/audio-analysis/5OjCsHeByDYEGxMrb1z8KQ,0.267,464453,0.924,5OjCsHeByDYEGxMrb1z8KQ,0.0362,7,0.19,-3.755,0,0.0818,95.431,4,https://api.spotify.com/v1/tracks/5OjCsHeByDYEGxMrb1z8KQ,audio_features,0.209
36,L'enfant sauvage,Gojira,spotify:track:4PWxt9Fy949kUtkEi2GI5V,0.000146,https://api.spotify.com/v1/audio-analysis/4PWxt9Fy949kUtkEi2GI5V,0.143,257733,0.995,4PWxt9Fy949kUtkEi2GI5V,0.438,8,0.364,-5.698,1,0.185,87.803,3,https://api.spotify.com/v1/tracks/4PWxt9Fy949kUtkEi2GI5V,audio_features,0.079
37,Raise Your Horns,Amon Amarth,spotify:track:5gNyrx8elXaXXs3vFC1ufZ,6.85e-05,https://api.spotify.com/v1/audio-analysis/5gNyrx8elXaXXs3vFC1ufZ,0.46,263787,0.876,5gNyrx8elXaXXs3vFC1ufZ,0.798,5,0.151,-5.39,1,0.045,164.992,3,https://api.spotify.com/v1/tracks/5gNyrx8elXaXXs3vFC1ufZ,audio_features,0.499
38,Deceiver of the Gods,Amon Amarth,spotify:track:7rb8JRuyMqJSBOSoaFMtCY,4.09e-05,https://api.spotify.com/v1/audio-analysis/7rb8JRuyMqJSBOSoaFMtCY,0.262,259173,0.991,7rb8JRuyMqJSBOSoaFMtCY,0.204,1,0.15,-5.373,0,0.167,192.858,4,https://api.spotify.com/v1/tracks/7rb8JRuyMqJSBOSoaFMtCY,audio_features,0.0827
39,Needled 24 / 7,Children Of Bodom,spotify:track:2nGcS04iRcE4IcKM1WPVlt,2.4e-06,https://api.spotify.com/v1/audio-analysis/2nGcS04iRcE4IcKM1WPVlt,0.425,248600,0.926,2nGcS04iRcE4IcKM1WPVlt,0.733,2,0.261,-4.177,0,0.0511,96.051,4,https://api.spotify.com/v1/tracks/2nGcS04iRcE4IcKM1WPVlt,audio_features,0.465
40,I Will Be Heard,Hatebreed,spotify:track:4Lxn1JlGJwmmXpODrNvPA6,7.21e-05,https://api.spotify.com/v1/audio-analysis/4Lxn1JlGJwmmXpODrNvPA6,0.585,178667,0.907,4Lxn1JlGJwmmXpODrNvPA6,0.0,1,0.0682,-4.787,1,0.102,92.634,4,https://api.spotify.com/v1/tracks/4Lxn1JlGJwmmXpODrNvPA6,audio_features,0.573
41,Halo,Machine Head,spotify:track:5nksa8EqKHSWO9WBj6DnmS,0.000192,https://api.spotify.com/v1/audio-analysis/5nksa8EqKHSWO9WBj6DnmS,0.229,542587,0.969,5nksa8EqKHSWO9WBj6DnmS,0.0288,9,0.352,-4.701,1,0.214,148.918,4,https://api.spotify.com/v1/tracks/5nksa8EqKHSWO9WBj6DnmS,audio_features,0.106
42,Imperium,Machine Head,spotify:track:2WK78upCkuvhkJcrHlEEyI,0.000949,https://api.spotify.com/v1/audio-analysis/2WK78upCkuvhkJcrHlEEyI,0.314,401693,0.951,2WK78upCkuvhkJcrHlEEyI,0.000454,1,0.0652,-5.761,0,0.111,122.451,4,https://api.spotify.com/v1/tracks/2WK78upCkuvhkJcrHlEEyI,audio_features,0.0997
43,I Could Care Less,DevilDriver,spotify:track:7sI7rhcEbNyI78SsNMO2A8,7.06e-05,https://api.spotify.com/v1/audio-analysis/7sI7rhcEbNyI78SsNMO2A8,0.549,216773,0.979,7sI7rhcEbNyI78SsNMO2A8,4.21e-06,1,0.0857,-4.086,0,0.0691,91.982,4,https://api.spotify.com/v1/tracks/7sI7rhcEbNyI78SsNMO2A8,audio_features,0.378
44,Oblivion,Mastodon,spotify:track:4Ynr1SPCeUI0W0YPeSFSIK,9.92e-05,https://api.spotify.com/v1/audio-analysis/4Ynr1SPCeUI0W0YPeSFSIK,0.261,346573,0.938,4Ynr1SPCeUI0W0YPeSFSIK,0.0106,5,0.301,-5.125,0,0.086,132.47,3,https://api.spotify.com/v1/tracks/4Ynr1SPCeUI0W0YPeSFSIK,audio_features,0.256
45,End Of The Line,DevilDriver,spotify:track:5ZKb7ts6zcjZkkbupIOStT,0.00377,https://api.spotify.com/v1/audio-analysis/5ZKb7ts6zcjZkkbupIOStT,0.524,302307,0.987,5ZKb7ts6zcjZkkbupIOStT,0.00314,9,0.0324,-4.494,1,0.0716,92.489,4,https://api.spotify.com/v1/tracks/5ZKb7ts6zcjZkkbupIOStT,audio_features,0.179
46,Devil's Son,DevilDriver,spotify:track:6W2jTGReyxIr6WFNceC5xJ,3.17e-05,https://api.spotify.com/v1/audio-analysis/6W2jTGReyxIr6WFNceC5xJ,0.476,168387,0.992,6W2jTGReyxIr6WFNceC5xJ,0.0948,1,0.211,-4.451,1,0.0835,124.235,4,https://api.spotify.com/v1/tracks/6W2jTGReyxIr6WFNceC5xJ,audio_features,0.325
47,In Ashes They Shall Reap,Hatebreed,spotify:track:30BcmKXRKTCwIGFF0gGfOx,0.0122,https://api.spotify.com/v1/audio-analysis/30BcmKXRKTCwIGFF0gGfOx,0.623,201027,0.957,30BcmKXRKTCwIGFF0gGfOx,1.7e-05,4,0.129,-3.719,1,0.0493,122.467,4,https://api.spotify.com/v1/tracks/30BcmKXRKTCwIGFF0gGfOx,audio_features,0.39
48,To the Threshold,Hatebreed,spotify:track:3y2p2XXpgw5QHxKmokQEHQ,0.000408,https://api.spotify.com/v1/audio-analysis/3y2p2XXpgw5QHxKmokQEHQ,0.56,169547,0.985,3y2p2XXpgw5QHxKmokQEHQ,0.015,8,0.11,-3.711,1,0.109,144.968,4,https://api.spotify.com/v1/tracks/3y2p2XXpgw5QHxKmokQEHQ,audio_features,0.419
49,High Road,Mastodon,spotify:track:4coYVm83MTdcEKlWcbU4Zh,6.53e-06,https://api.spotify.com/v1/audio-analysis/4coYVm83MTdcEKlWcbU4Zh,0.428,255627,0.957,4coYVm83MTdcEKlWcbU4Zh,0.0213,9,0.0503,-3.201,1,0.0565,144.086,3,https://api.spotify.com/v1/tracks/4coYVm83MTdcEKlWcbU4Zh,audio_features,0.467
50,Downfall,Children Of Bodom,spotify:track:42kcPmx3bxMU9si9HE4rgr,0.0013,https://api.spotify.com/v1/audio-analysis/42kcPmx3bxMU9si9HE4rgr,0.443,273707,0.951,42kcPmx3bxMU9si9HE4rgr,0.887,3,0.152,-3.742,1,0.0541,99.472,4,https://api.spotify.com/v1/tracks/42kcPmx3bxMU9si9HE4rgr,audio_features,0.271
51,Withering Strands,Be'lakor,spotify:track:39HTvMdkam2Z9f9ZB6e35M,6.47e-05,https://api.spotify.com/v1/audio-analysis/39HTvMdkam2Z9f9ZB6e35M,0.23,656104,0.956,39HTvMdkam2Z9f9ZB6e35M,0.83,3,0.116,-5.884,0,0.0776,107.369,3,https://api.spotify.com/v1/tracks/39HTvMdkam2Z9f9ZB6e35M,audio_features,0.205
52,Let's Get Excited,Kill the Ideal,spotify:track:173AEcdpbFGQeLa5YYnm0w,9.6e-05,https://api.spotify.com/v1/audio-analysis/173AEcdpbFGQeLa5YYnm0w,0.399,222545,0.967,173AEcdpbFGQeLa5YYnm0w,4.19e-05,9,0.281,-2.758,0,0.108,165.009,4,https://api.spotify.com/v1/tracks/173AEcdpbFGQeLa5YYnm0w,audio_features,0.235
53,Scream For Me,Kill the Ideal,spotify:track:6itpFqxepdotppDT3TRZ1s,0.000147,https://api.spotify.com/v1/audio-analysis/6itpFqxepdotppDT3TRZ1s,0.509,202555,0.908,6itpFqxepdotppDT3TRZ1s,2.9e-06,5,0.308,-3.009,1,0.0535,137.041,4,https://api.spotify.com/v1/tracks/6itpFqxepdotppDT3TRZ1s,audio_features,0.605
54,Shedding Skin,Pantera,spotify:track:1eajy6fnktZk1rLVYWXr2P,0.000377,https://api.spotify.com/v1/audio-analysis/1eajy6fnktZk1rLVYWXr2P,0.34,336800,0.967,1eajy6fnktZk1rLVYWXr2P,0.351,4,0.156,-7.505,1,0.105,108.325,4,https://api.spotify.com/v1/tracks/1eajy6fnktZk1rLVYWXr2P,audio_features,0.407
55,Live in a Hole,Pantera,spotify:track:5gUcLzosEDmiPLDpQUKqTP,3.6e-05,https://api.spotify.com/v1/audio-analysis/5gUcLzosEDmiPLDpQUKqTP,0.338,300373,0.915,5gUcLzosEDmiPLDpQUKqTP,0.0983,4,0.309,-9.456,1,0.0832,123.522,4,https://api.spotify.com/v1/tracks/5gUcLzosEDmiPLDpQUKqTP,audio_features,0.32
56,Terminally Unique,Lamb of God,spotify:track:6GHN2naulatxJhZOUulxEu,1.56e-05,https://api.spotify.com/v1/audio-analysis/6GHN2naulatxJhZOUulxEu,0.26,261440,0.985,6GHN2naulatxJhZOUulxEu,0.000271,1,0.341,-3.201,1,0.155,115.762,3,https://api.spotify.com/v1/tracks/6GHN2naulatxJhZOUulxEu,audio_features,0.282
57,We Die Alone,Lamb of God,spotify:track:0pKAEFlSrs3FwvevI8bXqq,0.000182,https://api.spotify.com/v1/audio-analysis/0pKAEFlSrs3FwvevI8bXqq,0.251,277707,0.973,0pKAEFlSrs3FwvevI8bXqq,0.138,6,0.393,-3.221,0,0.0983,159.782,4,https://api.spotify.com/v1/tracks/0pKAEFlSrs3FwvevI8bXqq,audio_features,0.39
58,Trouble,Five Finger Death Punch,spotify:track:10PWT0dsYrbAHvMZGBHLXy,1.6e-05,https://api.spotify.com/v1/audio-analysis/10PWT0dsYrbAHvMZGBHLXy,0.413,192188,0.99,10PWT0dsYrbAHvMZGBHLXy,0.0,5,0.233,-3.064,0,0.108,83.948,4,https://api.spotify.com/v1/tracks/10PWT0dsYrbAHvMZGBHLXy,audio_features,0.363
59,Abeyance,Be'lakor,spotify:track:583j8tqmBl20nU8G69DMcN,7.27e-05,https://api.spotify.com/v1/audio-analysis/583j8tqmBl20nU8G69DMcN,0.248,484773,0.925,583j8tqmBl20nU8G69DMcN,0.807,2,0.401,-6.029,0,0.0971,119.896,4,https://api.spotify.com/v1/tracks/583j8tqmBl20nU8G69DMcN,audio_features,0.088
60,Everyone Bleeds Now,Hatebreed,spotify:track:4Uwz0b1orbjw67knN1MMML,0.000205,https://api.spotify.com/v1/audio-analysis/4Uwz0b1orbjw67knN1MMML,0.516,176773,0.951,4Uwz0b1orbjw67knN1MMML,0.000505,7,0.074,-4.28,1,0.0636,164.846,4,https://api.spotify.com/v1/tracks/4Uwz0b1orbjw67knN1MMML,audio_features,0.614
61,Ghost Walking,Lamb of God,spotify:track:52lWFbQaG8VajS7y41hafF,0.000326,https://api.spotify.com/v1/audio-analysis/52lWFbQaG8VajS7y41hafF,0.511,270693,0.993,52lWFbQaG8VajS7y41hafF,8.32e-06,1,0.288,-3.341,1,0.131,129.986,5,https://api.spotify.com/v1/tracks/52lWFbQaG8VajS7y41hafF,audio_features,0.322
62,Hold Back The Day,DevilDriver,spotify:track:3g0zyQkXeDqBzV1WFOH785,0.00386,https://api.spotify.com/v1/audio-analysis/3g0zyQkXeDqBzV1WFOH785,0.462,254707,0.989,3g0zyQkXeDqBzV1WFOH785,4.96e-05,11,0.33,-4.09,0,0.0842,175.024,4,https://api.spotify.com/v1/tracks/3g0zyQkXeDqBzV1WFOH785,audio_features,0.192
63,Beautiful Mourning,Machine Head,spotify:track:5Cs6AftcanvD6Ib7YJ1otT,9.29e-05,https://api.spotify.com/v1/audio-analysis/5Cs6AftcanvD6Ib7YJ1otT,0.212,286427,0.987,5Cs6AftcanvD6Ib7YJ1otT,0.0162,7,0.36,-5.326,1,0.192,151.477,4,https://api.spotify.com/v1/tracks/5Cs6AftcanvD6Ib7YJ1otT,audio_features,0.0727
64,Dead To Rights,DevilDriver,spotify:track:0vewcfQDP3jJEVihmt41pn,1.95e-05,https://api.spotify.com/v1/audio-analysis/0vewcfQDP3jJEVihmt41pn,0.524,292813,0.993,0vewcfQDP3jJEVihmt41pn,0.00038,7,0.133,-3.851,1,0.143,110.022,4,https://api.spotify.com/v1/tracks/0vewcfQDP3jJEVihmt41pn,audio_features,0.272
65,Darkness Within,Machine Head,spotify:track:0bHYX16vAFaFhtEqKhCeqg,0.0121,https://api.spotify.com/v1/audio-analysis/0bHYX16vAFaFhtEqKhCeqg,0.269,387840,0.903,0bHYX16vAFaFhtEqKhCeqg,4.14e-05,7,0.0971,-5.705,1,0.175,149.757,4,https://api.spotify.com/v1/tracks/0bHYX16vAFaFhtEqKhCeqg,audio_features,0.0967
66,Never Let It Die,Hatebreed,spotify:track:4T8NiYJM5SNAOW4SMH1SYh,0.000502,https://api.spotify.com/v1/audio-analysis/4T8NiYJM5SNAOW4SMH1SYh,0.599,219867,0.959,4T8NiYJM5SNAOW4SMH1SYh,0.0,4,0.188,-3.254,0,0.0556,100.002,4,https://api.spotify.com/v1/tracks/4T8NiYJM5SNAOW4SMH1SYh,audio_features,0.293
67,In Your Face,Children Of Bodom,spotify:track:2KvCLvH4Z749CQOgGSDKpl,1.63e-05,https://api.spotify.com/v1/audio-analysis/2KvCLvH4Z749CQOgGSDKpl,0.496,255973,0.988,2KvCLvH4Z749CQOgGSDKpl,0.547,7,0.0339,-3.444,1,0.0719,115.06,4,https://api.spotify.com/v1/tracks/2KvCLvH4Z749CQOgGSDKpl,audio_features,0.294
68,Bulldozer,Machine Head,spotify:track:6T5xfC1iWSXttGlq3rTtNo,0.00432,https://api.spotify.com/v1/audio-analysis/6T5xfC1iWSXttGlq3rTtNo,0.342,275133,0.962,6T5xfC1iWSXttGlq3rTtNo,1.71e-05,1,0.124,-4.489,0,0.106,90.893,4,https://api.spotify.com/v1/tracks/6T5xfC1iWSXttGlq3rTtNo,audio_features,0.192
