,Songs,Artists,uri,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,valence
112,Swish Swish,Katy Perry,spotify:track:2kVHAQKVtczchKctctzbtK,0.0196,https://api.spotify.com/v1/audio-analysis/2kVHAQKVtczchKctctzbtK,0.836,242510,0.716,2kVHAQKVtczchKctctzbtK,1.83e-05,5,0.101,-5.211,0,0.0549,119.938,4,https://api.spotify.com/v1/tracks/2kVHAQKVtczchKctctzbtK,audio_features,0.534
113,Just Take Me Anywhere,DJ Semia,spotify:track:6XTCIeYa8PYg1UKMITOv0g,0.00698,https://api.spotify.com/v1/audio-analysis/6XTCIeYa8PYg1UKMITOv0g,0.744,206355,0.752,6XTCIeYa8PYg1UKMITOv0g,4.35e-05,9,0.155,-4.492,1,0.029,106.932,4,https://api.spotify.com/v1/tracks/6XTCIeYa8PYg1UKMITOv0g,audio_features,0.441
114,Temperature,Sean Paul,spotify:track:0k2GOhqsrxDTAbFFSdNJjT,0.106,https://api.spotify.com/v1/audio-analysis/0k2GOhqsrxDTAbFFSdNJjT,0.951,218573,0.6,0k2GOhqsrxDTAbFFSdNJjT,0.0,0,0.0712,-4.675,0,0.0685,125.04,4,https://api.spotify.com/v1/tracks/0k2GOhqsrxDTAbFFSdNJjT,audio_features,0.822
115,Katchi - Ofenbach vs. Nick Waterhouse,Ofenbach,spotify:track:2NF8A7C6tICScdRaZ0BrEe,0.0261,https://api.spotify.com/v1/audio-analysis/2NF8A7C6tICScdRaZ0BrEe,0.837,151011,0.793,2NF8A7C6tICScdRaZ0BrEe,9.04e-05,11,0.0743,-5.048,0,0.0567,124.988,4,https://api.spotify.com/v1/tracks/2NF8A7C6tICScdRaZ0BrEe,audio_features,0.87
116,Se Te Nota,Fuego,spotify:track:1bGOzNAKW8APV4K38e9sVd,0.0103,https://api.spotify.com/v1/audio-analysis/1bGOzNAKW8APV4K38e9sVd,0.764,219062,0.659,1bGOzNAKW8APV4K38e9sVd,0.000175,1,0.282,-6.487,1,0.226,145.978,4,https://api.spotify.com/v1/tracks/1bGOzNAKW8APV4K38e9sVd,audio_features,0.419
117,Soy Peor - Mambo Remix,Omega,spotify:track:4XkFcE9ZsymqiF0yagd0p1,0.24,https://api.spotify.com/v1/audio-analysis/4XkFcE9ZsymqiF0yagd0p1,0.821,224387,0.825,4XkFcE9ZsymqiF0yagd0p1,0.000116,0,0.0562,-3.358,0,0.0523,130.743,4,https://api.spotify.com/v1/tracks/4XkFcE9ZsymqiF0yagd0p1,audio_features,0.924
118,Memo,Young Thug,spotify:track:7tk5tOCj84jine8kKJkPYs,0.151,https://api.spotify.com/v1/audio-analysis/7tk5tOCj84jine8kKJkPYs,0.823,195413,0.564,7tk5tOCj84jine8kKJkPYs,0.0,1,0.122,-6.617,1,0.116,131.988,4,https://api.spotify.com/v1/tracks/7tk5tOCj84jine8kKJkPYs,audio_features,0.348
119,Perfect,Ed Sheeran,spotify:track:0tgVpDi06FyKpA1z0VMD4v,0.163,https://api.spotify.com/v1/audio-analysis/0tgVpDi06FyKpA1z0VMD4v,0.599,263400,0.448,0tgVpDi06FyKpA1z0VMD4v,0.0,8,0.106,-6.312,1,0.0232,95.05,3,https://api.spotify.com/v1/tracks/0tgVpDi06FyKpA1z0VMD4v,audio_features,0.168
120,Havana - Remix,Camila Cabello,spotify:track:3whrwq4DtvucphBPUogRuJ,0.398,https://api.spotify.com/v1/audio-analysis/3whrwq4DtvucphBPUogRuJ,0.751,199095,0.579,3whrwq4DtvucphBPUogRuJ,2.28e-05,2,0.133,-4.036,1,0.0321,105.031,4,https://api.spotify.com/v1/tracks/3whrwq4DtvucphBPUogRuJ,audio_features,0.349
121,La Llamada,Leiva,spotify:track:5ZCamgcqvkckdf2FdfYuth,0.5,https://api.spotify.com/v1/audio-analysis/5ZCamgcqvkckdf2FdfYuth,0.623,240205,0.488,5ZCamgcqvkckdf2FdfYuth,0.000211,2,0.131,-8.246,1,0.029,114.019,4,https://api.spotify.com/v1/tracks/5ZCamgcqvkckdf2FdfYuth,audio_features,0.169
