,Songs,Artists,uri,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,valence
94,Marmalade Sky,TyLuv.,spotify:track:2FSyrleI1MfV8iGt2LzWp4,0.758,https://api.spotify.com/v1/audio-analysis/2FSyrleI1MfV8iGt2LzWp4,0.703,189269,0.154,2FSyrleI1MfV8iGt2LzWp4,0.802,7,0.0841,-19.209,1,0.0811,142.045,4,https://api.spotify.com/v1/tracks/2FSyrleI1MfV8iGt2LzWp4,audio_features,0.113
95,Decay,Dontcry,spotify:track:2zz172fPHIV9uzcwHTCA10,0.127,https://api.spotify.com/v1/audio-analysis/2zz172fPHIV9uzcwHTCA10,0.852,145164,0.174,2zz172fPHIV9uzcwHTCA10,0.905,1,0.124,-11.231,1,0.426,80.046,4,https://api.spotify.com/v1/tracks/2zz172fPHIV9uzcwHTCA10,audio_features,0.583
96,Above The Clouds,fourwalls,spotify:track:317Dn7fwHocWb2LNAqJfd8,0.787,https://api.spotify.com/v1/audio-analysis/317Dn7fwHocWb2LNAqJfd8,0.739,141333,0.363,317Dn7fwHocWb2LNAqJfd8,0.814,6,0.113,-16.121,0,0.0346,137.933,4,https://api.spotify.com/v1/tracks/317Dn7fwHocWb2LNAqJfd8,audio_features,0.295
97,Days Will Pass,TABAL,spotify:track:32P3RokbSGgUy0UIrVeBcH,0.824,https://api.spotify.com/v1/audio-analysis/32P3RokbSGgUy0UIrVeBcH,0.579,121600,0.36,32P3RokbSGgUy0UIrVeBcH,0.834,7,0.107,-9.386,0,0.0582,75.097,4,https://api.spotify.com/v1/tracks/32P3RokbSGgUy0UIrVeBcH,audio_features,0.227
98,Way Back When,Ajmw,spotify:track:7gIRJozQk3tRC0iXuGvpLx,0.875,https://api.spotify.com/v1/audio-analysis/7gIRJozQk3tRC0iXuGvpLx,0.676,147692,0.288,7gIRJozQk3tRC0iXuGvpLx,0.89,3,0.109,-11.985,1,0.0465,78.019,4,https://api.spotify.com/v1/tracks/7gIRJozQk3tRC0iXuGvpLx,audio_features,0.234
99,outer peace | inner demons,j'san,spotify:track:7fXC5GB5i2lx5YJrOqLr7b,0.644,https://api.spotify.com/v1/audio-analysis/7fXC5GB5i2lx5YJrOqLr7b,0.683,193600,0.154,7fXC5GB5i2lx5YJrOqLr7b,0.917,8,0.11,-11.89,0,0.0539,75.027,4,https://api.spotify.com/v1/tracks/7fXC5GB5i2lx5YJrOqLr7b,audio_features,0.255
100,a new world,j'san,spotify:track:3fgjQ49JU7ouekBLDlMGeI,0.782,https://api.spotify.com/v1/audio-analysis/3fgjQ49JU7ouekBLDlMGeI,0.616,181600,0.122,3fgjQ49JU7ouekBLDlMGeI,0.913,7,0.223,-18.485,1,0.0584,74.983,4,https://api.spotify.com/v1/tracks/3fgjQ49JU7ouekBLDlMGeI,audio_features,0.203
101,Unwritten,Dontcry,spotify:track:25cEDBCi2UeTjH2dsN8bbW,0.507,https://api.spotify.com/v1/audio-analysis/25cEDBCi2UeTjH2dsN8bbW,0.619,106672,0.289,25cEDBCi2UeTjH2dsN8bbW,0.893,10,0.0971,-16.875,0,0.0941,82.034,4,https://api.spotify.com/v1/tracks/25cEDBCi2UeTjH2dsN8bbW,audio_features,0.0379
102,In The End,Ky akasha,spotify:track:68LHwzRfMZXe3An6Bf7R5u,0.952,https://api.spotify.com/v1/audio-analysis/68LHwzRfMZXe3An6Bf7R5u,0.755,145500,0.136,68LHwzRfMZXe3An6Bf7R5u,0.927,2,0.128,-14.287,0,0.0908,80.015,4,https://api.spotify.com/v1/tracks/68LHwzRfMZXe3An6Bf7R5u,audio_features,0.193
103,Skin,fourwalls,spotify:track:0LQaFjMiKt6p3HsySe8y8n,0.602,https://api.spotify.com/v1/audio-analysis/0LQaFjMiKt6p3HsySe8y8n,0.525,145455,0.136,0LQaFjMiKt6p3HsySe8y8n,0.837,7,0.231,-20.46,0,0.0365,115.251,1,https://api.spotify.com/v1/tracks/0LQaFjMiKt6p3HsySe8y8n,audio_features,0.0866
