,Songs,Artists,uri,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,valence
136,Devotion,"Earth, Wind & Fire",spotify:track:2RH61BqMEeRjfND7MQBWHU,0.452,https://api.spotify.com/v1/audio-analysis/2RH61BqMEeRjfND7MQBWHU,0.572,290187,0.355,2RH61BqMEeRjfND7MQBWHU,0.0016,9,0.144,-12.863,0,0.0286,83.052,4,https://api.spotify.com/v1/tracks/2RH61BqMEeRjfND7MQBWHU,audio_features,0.51
137,Steppin' Out,Steel Pulse,spotify:track:1pWy7HdCGYXjaGYwrPcD7I,0.0574,https://api.spotify.com/v1/audio-analysis/1pWy7HdCGYXjaGYwrPcD7I,0.866,245787,0.56,1pWy7HdCGYXjaGYwrPcD7I,0.0,5,0.0825,-9.848,0,0.0501,140.484,4,https://api.spotify.com/v1/tracks/1pWy7HdCGYXjaGYwrPcD7I,audio_features,0.961
138,Owner of a Lonely Heart,Yes,spotify:track:0GTK6TesV108Jj5D3MHsYb,0.175,https://api.spotify.com/v1/audio-analysis/0GTK6TesV108Jj5D3MHsYb,0.744,268507,0.798,0GTK6TesV108Jj5D3MHsYb,0.00367,7,0.26,-5.981,1,0.0364,125.061,4,https://api.spotify.com/v1/tracks/0GTK6TesV108Jj5D3MHsYb,audio_features,0.89
139,Mr. Magic,Marvin F. Cockrell,spotify:track:3SznceTIV8luxcMdePSApw,0.112,https://api.spotify.com/v1/audio-analysis/3SznceTIV8luxcMdePSApw,0.64,284360,0.833,3SznceTIV8luxcMdePSApw,0.732,10,0.0833,-6.89,1,0.0749,91.061,4,https://api.spotify.com/v1/tracks/3SznceTIV8luxcMdePSApw,audio_features,0.674
140,Got To Give It Up - Pt. 1,Marvin Gaye,spotify:track:7ohR0qPH6f2Vuj2pUNanJG,0.234,https://api.spotify.com/v1/audio-analysis/7ohR0qPH6f2Vuj2pUNanJG,0.855,255133,0.847,7ohR0qPH6f2Vuj2pUNanJG,0.00062,2,0.345,-9.019,1,0.042,122.644,4,https://api.spotify.com/v1/tracks/7ohR0qPH6f2Vuj2pUNanJG,audio_features,0.89
141,Sneakin' Sally Through The Alley,Robert Palmer,spotify:track:5HWQcpb5SL8IxSZjy8LVpY,0.424,https://api.spotify.com/v1/audio-analysis/5HWQcpb5SL8IxSZjy8LVpY,0.64,265893,0.679,5HWQcpb5SL8IxSZjy8LVpY,0.00294,4,0.0878,-12.356,1,0.0302,99.296,4,https://api.spotify.com/v1/tracks/5HWQcpb5SL8IxSZjy8LVpY,audio_features,0.965
142,You Are My Sunshine,Mtume,spotify:track:6YRDMc5uSD9bsyoQnPrImV,0.476,https://api.spotify.com/v1/audio-analysis/6YRDMc5uSD9bsyoQnPrImV,0.754,267867,0.162,6YRDMc5uSD9bsyoQnPrImV,0.00104,9,0.0874,-15.943,0,0.0482,80.205,4,https://api.spotify.com/v1/tracks/6YRDMc5uSD9bsyoQnPrImV,audio_features,0.633
143,I'd Love to Change the World - 2004 Remaster,Ten Years After,spotify:track:19HjHUjCfDrEYhVSIKG6nK,0.202,https://api.spotify.com/v1/audio-analysis/19HjHUjCfDrEYhVSIKG6nK,0.384,224133,0.516,19HjHUjCfDrEYhVSIKG6nK,0.18,9,0.114,-12.032,0,0.0345,118.129,4,https://api.spotify.com/v1/tracks/19HjHUjCfDrEYhVSIKG6nK,audio_features,0.371
144,Almost Cut My Hair,"Crosby, Stills, Nash & Young",spotify:track:0gCJkpD0RhF2rjiALLHBQL,0.183,https://api.spotify.com/v1/audio-analysis/0gCJkpD0RhF2rjiALLHBQL,0.47,269173,0.471,0gCJkpD0RhF2rjiALLHBQL,0.00927,7,0.164,-10.484,1,0.0437,136.828,4,https://api.spotify.com/v1/tracks/0gCJkpD0RhF2rjiALLHBQL,audio_features,0.574
145,Wishing Well,Free,spotify:track:6TSBIfIbxuPDi1uqMqy1iV,0.14,https://api.spotify.com/v1/audio-analysis/6TSBIfIbxuPDi1uqMqy1iV,0.498,220147,0.72,6TSBIfIbxuPDi1uqMqy1iV,0.000252,4,0.38,-10.533,0,0.0674,121.892,4,https://api.spotify.com/v1/tracks/6TSBIfIbxuPDi1uqMqy1iV,audio_features,0.576
