,Songs,Artists,uri,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,valence
25,HUMBLE.,Kendrick Lamar,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,0.000282,https://api.spotify.com/v1/audio-analysis/7KXjTSCq5nL1LoYtL7XAwS,0.908,177000,0.621,7KXjTSCq5nL1LoYtL7XAwS,5.39e-05,1,0.0958,-6.638,0,0.102,150.011,4,https://api.spotify.com/v1/tracks/7KXjTSCq5nL1LoYtL7XAwS,audio_features,0.421
26,In My Feelings,Drake,spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ,0.0589,https://api.spotify.com/v1/audio-analysis/2G7V7zsVDxg1yRsu7Ew9RJ,0.835,217925,0.626,2G7V7zsVDxg1yRsu7Ew9RJ,6e-05,1,0.396,-5.833,1,0.125,91.03,4,https://api.spotify.com/v1/tracks/2G7V7zsVDxg1yRsu7Ew9RJ,audio_features,0.35
27,Collard Greens,ScHoolboy Q,spotify:track:0zO8ctW0UiuOefR87OeJOZ,0.025,https://api.spotify.com/v1/audio-analysis/0zO8ctW0UiuOefR87OeJOZ,0.825,299960,0.575,0zO8ctW0UiuOefR87OeJOZ,9.94e-06,11,0.205,-4.87,1,0.0633,153.954,4,https://api.spotify.com/v1/tracks/0zO8ctW0UiuOefR87OeJOZ,audio_features,0.65
28,"Paint It, Black",The Rolling Stones,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,0.0493,https://api.spotify.com/v1/audio-analysis/63T7DJ1AFDD6Bn8VzG6JE8,0.464,202267,0.795,63T7DJ1AFDD6Bn8VzG6JE8,0.00244,1,0.399,-9.267,1,0.0926,158.691,4,https://api.spotify.com/v1/tracks/63T7DJ1AFDD6Bn8VzG6JE8,audio_features,0.612
29,The Joker,Steve Miller Band,spotify:track:1bp2IO61zbQrbWNmKKxg3f,0.365,https://api.spotify.com/v1/audio-analysis/1bp2IO61zbQrbWNmKKxg3f,0.596,264504,0.448,1bp2IO61zbQrbWNmKKxg3f,5.3e-06,5,0.206,-9.616,1,0.0396,83.293,4,https://api.spotify.com/v1/tracks/1bp2IO61zbQrbWNmKKxg3f,audio_features,0.796
30,Sympathy For The Devil - 50th Anniversary Edition,The Rolling Stones,spotify:track:1Ud6moTC0KyXMq1Oxfien0,0.518,https://api.spotify.com/v1/audio-analysis/1Ud6moTC0KyXMq1Oxfien0,0.702,378147,0.668,1Ud6moTC0KyXMq1Oxfien0,0.0,9,0.0588,-9.237,1,0.214,116.063,4,https://api.spotify.com/v1/tracks/1Ud6moTC0KyXMq1Oxfien0,audio_features,0.561
31,Here Comes The Sun - Remastered 2009,The Beatles,spotify:track:6dGnYIeXmHdcikdzNNDMm2,0.0339,https://api.spotify.com/v1/audio-analysis/6dGnYIeXmHdcikdzNNDMm2,0.557,185733,0.54,6dGnYIeXmHdcikdzNNDMm2,0.00248,9,0.179,-10.484,1,0.0347,129.171,4,https://api.spotify.com/v1/tracks/6dGnYIeXmHdcikdzNNDMm2,audio_features,0.394
32,Let's Get It On,Marvin Gaye,spotify:track:0jHkgTtTaqg5LNCiYDQPUB,0.0392,https://api.spotify.com/v1/audio-analysis/0jHkgTtTaqg5LNCiYDQPUB,0.55,290960,0.611,0jHkgTtTaqg5LNCiYDQPUB,0.0,3,0.0631,-10.657,1,0.0443,168.512,4,https://api.spotify.com/v1/tracks/0jHkgTtTaqg5LNCiYDQPUB,audio_features,0.626
33,I'll Be Missing You (feat. Faith Evans & 112) - 2014 Remaster,Diddy,spotify:track:1yy2DlSDtEt90d54rPDPXz,0.111,https://api.spotify.com/v1/audio-analysis/1yy2DlSDtEt90d54rPDPXz,0.833,306560,0.619,1yy2DlSDtEt90d54rPDPXz,2.13e-05,7,0.159,-5.595,1,0.0538,109.92,4,https://api.spotify.com/v1/tracks/1yy2DlSDtEt90d54rPDPXz,audio_features,0.901
34,American Boy,Estelle,spotify:track:22UDw8rSfLbUsaAGTXQ4Z8,0.171,https://api.spotify.com/v1/audio-analysis/22UDw8rSfLbUsaAGTXQ4Z8,0.727,284733,0.729,22UDw8rSfLbUsaAGTXQ4Z8,0.0,0,0.07,-2.99,1,0.326,117.932,4,https://api.spotify.com/v1/tracks/22UDw8rSfLbUsaAGTXQ4Z8,audio_features,0.512
