,Songs,Artists,uri,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,valence
34,Bad - 2012 Remaster,Michael Jackson,spotify:track:5lWFrW5T3JtxVCLDb7etPu,0.00462,https://api.spotify.com/v1/audio-analysis/5lWFrW5T3JtxVCLDb7etPu,0.787,247360,0.889,5lWFrW5T3JtxVCLDb7etPu,0.423,8,0.0665,-3.786,1,0.0397,114.091,4,https://api.spotify.com/v1/tracks/5lWFrW5T3JtxVCLDb7etPu,audio_features,0.394
35,Dream On,Aerosmith,spotify:track:5MxNLUsfh7uzROypsoO5qe,0.388,https://api.spotify.com/v1/audio-analysis/5MxNLUsfh7uzROypsoO5qe,0.307,266960,0.433,5MxNLUsfh7uzROypsoO5qe,9.08e-05,1,0.332,-10.057,1,0.029,160.9,4,https://api.spotify.com/v1/tracks/5MxNLUsfh7uzROypsoO5qe,audio_features,0.224
36,You Shook Me All Night Long,AC/DC,spotify:track:2SiXAy7TuUkycRVbbWDEpo,0.00287,https://api.spotify.com/v1/audio-analysis/2SiXAy7TuUkycRVbbWDEpo,0.532,210173,0.767,2SiXAy7TuUkycRVbbWDEpo,0.000513,7,0.39,-5.509,1,0.0574,127.361,4,https://api.spotify.com/v1/tracks/2SiXAy7TuUkycRVbbWDEpo,audio_features,0.755
37,I Wanna Rock,Twisted Sister,spotify:track:70Z9t1qhytWtG4cCmmi7mU,0.00512,https://api.spotify.com/v1/audio-analysis/70Z9t1qhytWtG4cCmmi7mU,0.504,179760,0.911,70Z9t1qhytWtG4cCmmi7mU,0.0123,2,0.355,-2.97,1,0.0738,106.244,4,https://api.spotify.com/v1/tracks/70Z9t1qhytWtG4cCmmi7mU,audio_features,0.671
38,Nothin' But A Good Time - Remastered 2006,Poison,spotify:track:2V8KvnD5LVeeDChMWEkSzC,0.0202,https://api.spotify.com/v1/audio-analysis/2V8KvnD5LVeeDChMWEkSzC,0.576,224867,0.974,2V8KvnD5LVeeDChMWEkSzC,0.0,1,0.348,-2.785,1,0.0828,129.088,4,https://api.spotify.com/v1/tracks/2V8KvnD5LVeeDChMWEkSzC,audio_features,0.531
39,Hells Bells,AC/DC,spotify:track:69QHm3pustz01CJRwdo20z,0.00532,https://api.spotify.com/v1/audio-analysis/69QHm3pustz01CJRwdo20z,0.389,312293,0.873,69QHm3pustz01CJRwdo20z,0.0055,4,0.273,-4.768,0,0.0475,106.767,4,https://api.spotify.com/v1/tracks/69QHm3pustz01CJRwdo20z,audio_features,0.303
40,Carry on Wayward Son,Kansas,spotify:track:4DMKwE2E2iYDKY01C335Uw,0.00321,https://api.spotify.com/v1/audio-analysis/4DMKwE2E2iYDKY01C335Uw,0.482,323000,0.786,4DMKwE2E2iYDKY01C335Uw,8.88e-05,7,0.446,-5.735,1,0.032,126.755,4,https://api.spotify.com/v1/tracks/4DMKwE2E2iYDKY01C335Uw,audio_features,0.793
41,Panama - 2015 Remaster,Van Halen,spotify:track:05RgAMGypEvqhNs5hPCbMS,0.00124,https://api.spotify.com/v1/audio-analysis/05RgAMGypEvqhNs5hPCbMS,0.527,210227,0.978,05RgAMGypEvqhNs5hPCbMS,4.75e-05,8,0.0744,-5.436,1,0.109,141.169,4,https://api.spotify.com/v1/tracks/05RgAMGypEvqhNs5hPCbMS,audio_features,0.463
42,Stairway to Heaven - Remaster,Led Zeppelin,spotify:track:5CQ30WqJwcep0pYcV4AMNc,0.58,https://api.spotify.com/v1/audio-analysis/5CQ30WqJwcep0pYcV4AMNc,0.338,482830,0.34,5CQ30WqJwcep0pYcV4AMNc,0.0032,9,0.116,-12.049,0,0.0339,82.433,4,https://api.spotify.com/v1/tracks/5CQ30WqJwcep0pYcV4AMNc,audio_features,0.197
43,Sharp Dressed Man - 2008 Remaster,ZZ Top,spotify:track:1UBQ5GK8JaQjm5VbkBZY66,0.000359,https://api.spotify.com/v1/audio-analysis/1UBQ5GK8JaQjm5VbkBZY66,0.601,258027,0.859,1UBQ5GK8JaQjm5VbkBZY66,0.00124,5,0.0871,-5.263,1,0.0276,125.145,4,https://api.spotify.com/v1/tracks/1UBQ5GK8JaQjm5VbkBZY66,audio_features,0.446
44,Any Way You Want It,Journey,spotify:track:71SvEDmsOwIWw1IozsZoMA,0.00251,https://api.spotify.com/v1/audio-analysis/71SvEDmsOwIWw1IozsZoMA,0.529,201693,0.932,71SvEDmsOwIWw1IozsZoMA,0.00109,7,0.136,-7.501,1,0.0488,138.158,4,https://api.spotify.com/v1/tracks/71SvEDmsOwIWw1IozsZoMA,audio_features,0.571
45,La Grange - 2005 Remaster,ZZ Top,spotify:track:70YvYr2hGlS01bKRIho1HM,0.00249,https://api.spotify.com/v1/audio-analysis/70YvYr2hGlS01bKRIho1HM,0.545,230480,0.64,70YvYr2hGlS01bKRIho1HM,0.0304,4,0.196,-9.937,0,0.224,80.544,4,https://api.spotify.com/v1/tracks/70YvYr2hGlS01bKRIho1HM,audio_features,0.606
46,Barracuda,Heart,spotify:track:4KfSdst7rW39C0sfhArdrz,0.015,https://api.spotify.com/v1/audio-analysis/4KfSdst7rW39C0sfhArdrz,0.547,261933,0.691,4KfSdst7rW39C0sfhArdrz,0.105,4,0.144,-13.553,0,0.0369,137.148,4,https://api.spotify.com/v1/tracks/4KfSdst7rW39C0sfhArdrz,audio_features,0.667
47,Juke Box Hero,Foreigner,spotify:track:00qOE7OjRl0BpYiCiweZB2,0.0828,https://api.spotify.com/v1/audio-analysis/00qOE7OjRl0BpYiCiweZB2,0.357,259800,0.653,00qOE7OjRl0BpYiCiweZB2,0.0,9,0.0844,-5.554,1,0.0654,176.647,4,https://api.spotify.com/v1/tracks/00qOE7OjRl0BpYiCiweZB2,audio_features,0.522
48,Dude (Looks Like A Lady),Aerosmith,spotify:track:6gQUbFwwdYXlKdmqRoWKJe,0.435,https://api.spotify.com/v1/audio-analysis/6gQUbFwwdYXlKdmqRoWKJe,0.54,265773,0.982,6gQUbFwwdYXlKdmqRoWKJe,3.37e-05,4,0.0457,-2.962,0,0.0458,126.294,4,https://api.spotify.com/v1/tracks/6gQUbFwwdYXlKdmqRoWKJe,audio_features,0.91
49,Every Rose Has Its Thorn - Remastered 2003,Poison,spotify:track:43GS3mtezoIFiuIZCLLiDY,0.16,https://api.spotify.com/v1/audio-analysis/43GS3mtezoIFiuIZCLLiDY,0.533,260173,0.637,43GS3mtezoIFiuIZCLLiDY,1.12e-05,6,0.369,-5.571,1,0.0323,140.167,4,https://api.spotify.com/v1/tracks/43GS3mtezoIFiuIZCLLiDY,audio_features,0.292
50,Hit Me With Your Best Shot,Pat Benatar,spotify:track:0vOkmmJEtjuFZDzrQSFzEE,0.117,https://api.spotify.com/v1/audio-analysis/0vOkmmJEtjuFZDzrQSFzEE,0.741,171267,0.58,0vOkmmJEtjuFZDzrQSFzEE,3.31e-05,4,0.212,-9.05,1,0.0304,127.402,4,https://api.spotify.com/v1/tracks/0vOkmmJEtjuFZDzrQSFzEE,audio_features,0.944
51,We Built This City,Starship,spotify:track:7aHRctaQ7vjxVTVmY8OhAA,0.052,https://api.spotify.com/v1/audio-analysis/7aHRctaQ7vjxVTVmY8OhAA,0.661,296080,0.908,7aHRctaQ7vjxVTVmY8OhAA,0.0,5,0.0708,-4.897,1,0.039,144.091,4,https://api.spotify.com/v1/tracks/7aHRctaQ7vjxVTVmY8OhAA,audio_features,0.656
52,Bad Medicine,Bon Jovi,spotify:track:72hcFp4tYkd3dbNA9dZ3Pv,0.048,https://api.spotify.com/v1/audio-analysis/72hcFp4tYkd3dbNA9dZ3Pv,0.555,316707,0.973,72hcFp4tYkd3dbNA9dZ3Pv,0.0,9,0.0853,-3.804,1,0.035,118.642,4,https://api.spotify.com/v1/tracks/72hcFp4tYkd3dbNA9dZ3Pv,audio_features,0.805
