,Songs,Artists,uri,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,valence
39,I Can't Give You Anything But Love,Billie Holiday,spotify:track:1Tbrj9h5N7qUKe6tTdLK0M,0.991,https://api.spotify.com/v1/audio-analysis/1Tbrj9h5N7qUKe6tTdLK0M,0.586,206453.0,0.278,1Tbrj9h5N7qUKe6tTdLK0M,0.00462,3.0,0.218,-10.61,0.0,0.0306,99.024,4.0,https://api.spotify.com/v1/tracks/1Tbrj9h5N7qUKe6tTdLK0M,audio_features,0.56
40,Manhattan,Ella Fitzgerald,spotify:track:5396ymZ2fCC0PzU9ASJZn0,0.895,https://api.spotify.com/v1/audio-analysis/5396ymZ2fCC0PzU9ASJZn0,0.43,171747.0,0.324,5396ymZ2fCC0PzU9ASJZn0,0.0,10.0,0.12,-8.761,1.0,0.0326,118.517,3.0,https://api.spotify.com/v1/tracks/5396ymZ2fCC0PzU9ASJZn0,audio_features,0.361
41,(I Love You) For Sentimental Reasons,Ella Fitzgerald,spotify:track:6tcaUahJChDhOi4w11ADiQ,0.946,https://api.spotify.com/v1/audio-analysis/6tcaUahJChDhOi4w11ADiQ,0.282,191547.0,0.286,6tcaUahJChDhOi4w11ADiQ,0.0,8.0,0.114,-8.774,1.0,0.0288,80.153,3.0,https://api.spotify.com/v1/tracks/6tcaUahJChDhOi4w11ADiQ,audio_features,0.401
42,Fever (with Natalie Cole),Ray Charles,spotify:track:7JMZvdSIUDUkeKupzSF0B5,0.334,https://api.spotify.com/v1/audio-analysis/7JMZvdSIUDUkeKupzSF0B5,0.617,210904.0,0.408,7JMZvdSIUDUkeKupzSF0B5,0.0,11.0,0.123,-10.233,0.0,0.215,133.517,3.0,https://api.spotify.com/v1/tracks/7JMZvdSIUDUkeKupzSF0B5,audio_features,0.366
43,Someone To Watch Over Me,Ella Fitzgerald,spotify:track:0oRKwuivWjCDlKohRTpRuw,0.989,https://api.spotify.com/v1/audio-analysis/0oRKwuivWjCDlKohRTpRuw,0.327,194827.0,0.128,0oRKwuivWjCDlKohRTpRuw,1.36e-05,7.0,0.118,-11.312,1.0,0.0341,88.414,3.0,https://api.spotify.com/v1/tracks/0oRKwuivWjCDlKohRTpRuw,audio_features,0.175
44,These Foolish Things,Billie Holiday,spotify:track:1vAZxitMAFRtoqZnUxIfo5,0.991,https://api.spotify.com/v1/audio-analysis/1vAZxitMAFRtoqZnUxIfo5,0.61,197573.0,0.204,1vAZxitMAFRtoqZnUxIfo5,0.594,0.0,0.209,-13.277,1.0,0.0514,97.127,4.0,https://api.spotify.com/v1/tracks/1vAZxitMAFRtoqZnUxIfo5,audio_features,0.562
45,Cotton Eyed Joe,Nina Simone,spotify:track:5KeGZE28d7A6KgKaGK1Ssb,0.935,https://api.spotify.com/v1/audio-analysis/5KeGZE28d7A6KgKaGK1Ssb,0.488,175173.0,0.0722,5KeGZE28d7A6KgKaGK1Ssb,0.0,0.0,0.116,-17.079,1.0,0.0461,70.261,3.0,https://api.spotify.com/v1/tracks/5KeGZE28d7A6KgKaGK1Ssb,audio_features,0.228
46,Smooth Sailing,Ella Fitzgerald,spotify:track:72bmhWmIt5ddPl8xf89u03,0.826,https://api.spotify.com/v1/audio-analysis/72bmhWmIt5ddPl8xf89u03,0.541,187253.0,0.377,72bmhWmIt5ddPl8xf89u03,0.0,10.0,0.064,-9.95,0.0,0.0583,117.965,4.0,https://api.spotify.com/v1/tracks/72bmhWmIt5ddPl8xf89u03,audio_features,0.596
47,All Or Nothing At All,Frank Sinatra,spotify:track:5teyJdni2MZNjf5CsBVvn5,0.369,https://api.spotify.com/v1/audio-analysis/5teyJdni2MZNjf5CsBVvn5,0.513,240547.0,0.502,5teyJdni2MZNjf5CsBVvn5,0.0,2.0,0.0518,-8.037,0.0,0.0326,128.807,4.0,https://api.spotify.com/v1/tracks/5teyJdni2MZNjf5CsBVvn5,audio_features,0.556
48,That Ole Devil Called Love - Single Version,Billie Holiday,spotify:track:2udjspYLl1PvGV7gERAuxg,0.86,https://api.spotify.com/v1/audio-analysis/2udjspYLl1PvGV7gERAuxg,0.503,172267.0,0.175,2udjspYLl1PvGV7gERAuxg,2.62e-06,5.0,0.19,-12.345,0.0,0.0404,69.647,4.0,https://api.spotify.com/v1/tracks/2udjspYLl1PvGV7gERAuxg,audio_features,0.405
49,It's Only A Paper Moon,Ella Fitzgerald,spotify:track:1KN455WoQJYm2atPm6KHh5,0.915,https://api.spotify.com/v1/audio-analysis/1KN455WoQJYm2atPm6KHh5,0.723,161933.0,0.266,1KN455WoQJYm2atPm6KHh5,0.0,10.0,0.108,-9.653,1.0,0.0316,114.201,4.0,https://api.spotify.com/v1/tracks/1KN455WoQJYm2atPm6KHh5,audio_features,0.568
